153;183;96;226;land;false;plains;1
154;227;248;205;land;false;plains;1
155;137;205;180;land;false;plains;1
156;182;162;174;land;true;plains;1
157;185;161;218;land;false;plains;1
158;212;200;244;land;false;plains;1
159;252;166;173;land;true;plains;1
160;212;194;152;land;false;plains;1
161;233;151;211;land;false;plains;1
162;159;178;224;land;false;plains;1
163;198;173;164;land;false;plains;1
164;227;72;205;land;false;plains;1
165;249;153;174;land;false;plains;1
166;242;215;241;land;false;plains;1
167;222;219;186;land;false;plains;1
168;168;247;221;land;true;plains;1
169;190;248;202;land;false;plains;1
170;254;248;223;land;false;plains;1
171;249;83;226;land;false;plains;1
172;55;209;253;land;false;plains;1
173;247;195;237;land;false;plains;1
174;108;218;179;land;false;plains;1
175;237;187;152;land;false;plains;1
176;149;229;172;land;false;plains;1
177;250;158;232;land;false;plains;1
178;221;162;195;land;false;plains;1
179;249;208;175;land;true;plains;1
180;216;237;54;land;false;plains;1
181;171;252;194;land;false;plains;1
182;211;78;246;land;false;plains;1
183;235;222;234;land;false;plains;1
184;252;156;194;land;false;plains;1
185;215;238;71;land;false;plains;1
186;240;102;240;land;false;plains;1
187;203;141;250;land;false;plains;1
188;210;218;209;land;false;plains;1
189;84;217;243;land;false;plains;1
190;253;109;150;land;false;plains;1
191;229;48;226;land;false;plains;1
192;246;175;159;land;false;plains;1
193;134;222;202;land;false;plains;1
194;209;233;224;land;false;plains;1
195;145;232;156;land;false;plains;1
196;182;103;239;land;false;plains;1
197;189;159;165;land;false;plains;1
198;151;226;189;land;false;plains;1
199;204;213;185;land;false;plains;1
200;143;233;128;land;false;plains;1
201;247;239;233;land;false;plains;1
202;225;132;196;land;false;plains;1
203;203;99;225;land;false;plains;1
204;244;252;21;land;false;plains;1
205;254;241;28;land;false;plains;1
206;186;210;159;land;false;plains;1
207;240;253;171;land;false;plains;1
208;196;151;171;land;false;plains;1
209;230;194;112;land;false;plains;1
210;113;241;156;land;false;plains;1
211;85;240;216;land;false;plains;1
212;128;153;237;land;false;plains;1
213;232;110;238;land;false;plains;1
214;77;219;225;land;false;plains;1
215;234;180;100;land;false;plains;1
216;204;174;157;land;false;plains;1
217;235;252;162;land;false;plains;1
218;129;222;180;land;false;plains;1
219;156;196;168;land;false;plains;1
220;174;192;206;land;false;plains;1
221;249;109;146;land;false;plains;1
222;168;172;181;land;false;plains;1
223;247;172;238;land;false;plains;1
224;165;204;221;land;false;plains;1
225;100;242;180;land;false;plains;1
226;233;176;139;land;false;plains;1
227;238;67;206;land;false;plains;1
228;242;102;181;land;false;plains;1
229;104;240;224;land;true;plains;1
230;175;191;166;land;false;plains;1
231;166;207;155;land;false;plains;1
232;197;249;230;land;false;plains;1
233;243;147;175;land;false;plains;1
234;108;178;236;land;false;plains;1
235;252;233;247;land;false;plains;1
236;247;199;237;land;false;plains;1
237;242;233;230;land;false;plains;1
238;176;178;217;land;false;plains;1
239;218;217;160;land;false;plains;1
240;136;235;183;land;false;plains;1
241;247;247;21;land;false;plains;1
242;215;205;254;land;false;plains;1
243;167;237;107;land;false;plains;1
244;175;237;170;land;false;plains;1
245;232;218;127;land;false;plains;1
246;179;237;96;land;false;plains;1
247;189;254;77;land;false;plains;1
248;222;229;191;land;false;plains;1
249;163;177;183;land;false;plains;1
250;195;190;177;land;false;plains;1
251;95;234;223;land;false;plains;1
252;198;202;232;land;false;plains;1
253;138;240;254;land;false;plains;1
254;202;244;82;land;false;plains;1
255;200;139;222;land;false;plains;1
256;200;239;65;land;false;plains;1
257;214;158;173;land;false;plains;1
258;218;188;119;land;false;plains;1
259;234;224;212;land;false;plains;1
260;228;186;145;land;false;plains;1
261;97;250;180;land;false;plains;1
262;180;152;200;land;false;plains;1
263;253;248;92;land;false;plains;1
264;130;233;193;land;false;plains;1
265;244;184;228;land;false;plains;1
266;221;118;164;land;true;plains;1
267;200;215;248;land;false;plains;1
268;133;152;222;land;false;plains;1
269;238;197;172;land;false;plains;1
270;156;139;227;land;false;plains;1
271;223;128;206;land;false;plains;1
272;244;199;67;land;false;plains;1
273;177;125;229;land;false;plains;1
274;251;244;129;land;false;plains;1
275;250;232;249;land;false;plains;1
276;192;195;192;land;false;plains;1
277;237;139;164;land;false;plains;1
278;131;207;194;land;false;plains;1
279;81;246;180;land;false;plains;1
280;189;210;227;land;false;plains;1
281;211;238;190;land;false;plains;1
282;215;231;183;land;false;plains;1
283;192;180;137;land;false;plains;1
284;106;238;212;land;false;plains;1
285;230;224;127;land;false;plains;1
286;232;194;186;land;false;plains;1
287;216;179;209;land;false;plains;1
288;91;178;242;land;false;plains;1
289;204;194;159;land;false;plains;1
290;208;201;198;land;false;plains;1
291;171;192;234;land;false;plains;1
292;126;241;147;land;false;plains;1
293;59;227;235;land;false;plains;1
294;176;246;243;land;false;plains;1
295;185;250;138;land;false;plains;1
296;90;196;219;land;false;plains;1
297;254;96;238;land;false;plains;1
298;211;126;232;land;false;plains;1
299;194;118;232;land;false;plains;1
300;183;231;209;land;false;plains;1
301;144;218;178;land;false;plains;1
302;219;216;155;land;false;plains;1
303;234;68;242;land;false;plains;1
304;234;174;199;land;false;plains;1
305;160;229;218;land;false;plains;1
306;251;200;118;land;false;plains;1
307;165;250;189;land;false;plains;1
308;131;244;192;land;false;plains;1
309;251;220;178;land;false;plains;1
310;180;206;164;land;false;plains;1
311;62;249;205;land;false;plains;1
312;195;137;217;land;false;plains;1
313;173;206;227;land;false;plains;1
314;167;128;226;land;false;plains;1
315;167;230;220;land;false;plains;1
316;244;237;235;land;false;plains;1
317;145;176;210;land;false;plains;1
318;236;239;56;land;true;plains;1
319;241;203;153;land;false;plains;1
320;71;208;245;land;false;plains;1
321;208;231;120;land;false;plains;1
322;238;193;159;land;false;plains;1
323;253;172;144;land;false;plains;1
324;155;203;187;land;false;plains;1
325;237;215;122;land;false;plains;1
326;225;166;228;land;true;plains;1
327;195;139;204;land;false;plains;1
328;92;238;247;land;false;plains;1
329;171;181;244;land;false;plains;1
330;241;240;68;land;false;plains;1
331;189;237;253;land;false;plains;1
332;143;223;207;land;false;plains;1
333;240;200;178;land;false;plains;1
334;186;118;204;land;false;plains;1
335;154;177;176;land;false;plains;1
336;223;249;150;land;false;plains;1
337;166;240;242;land;false;plains;1
338;190;194;162;land;false;plains;1
339;217;142;231;land;false;plains;1
340;130;242;166;land;false;plains;1
341;199;184;139;land;false;plains;1
342;170;163;183;land;false;plains;1
343;246;75;187;land;false;plains;1
344;252;196;153;land;false;plains;1
345;218;194;217;land;false;plains;1
346;114;195;243;land;false;plains;1
347;86;249;178;land;false;plains;1
348;185;191;188;land;false;plains;1
349;211;218;87;land;false;plains;1
350;215;232;64;land;true;plains;1
351;139;240;183;land;false;plains;1
352;198;193;125;land;false;plains;1
353;241;177;198;land;false;plains;1
354;213;230;156;land;false;plains;1
355;250;199;193;land;false;plains;1
356;225;194;249;land;false;plains;1
357;236;141;174;land;false;plains;1
358;156;228;224;land;false;plains;1
359;221;193;189;land;false;plains;1
360;158;219;148;land;false;plains;1
361;209;213;81;land;false;plains;1
362;139;205;229;land;false;plains;1
363;161;228;236;land;false;plains;1
364;237;214;233;land;false;plains;1
365;225;102;190;land;false;plains;1
366;231;142;129;land;false;plains;1
367;210;240;208;land;false;plains;1
368;231;247;120;land;true;plains;1
369;235;89;187;land;false;plains;1
370;243;153;218;land;false;plains;1
371;60;240;248;land;false;plains;1
372;229;171;185;land;false;plains;1
373;243;137;222;land;false;plains;1
374;167;203;134;land;false;plains;1
375;152;206;199;land;false;plains;1
376;254;149;169;land;false;plains;1
377;163;185;195;land;false;plains;1
378;236;205;254;land;false;plains;1
379;169;209;162;land;false;plains;1
380;150;227;164;land;false;plains;1
381;123;212;193;land;false;plains;1
382;153;235;128;land;false;plains;1
383;182;133;202;land;false;plains;1
384;246;229;241;land;false;plains;1
385;198;240;108;land;false;plains;1
386;201;184;253;land;false;plains;1
387;115;221;168;land;false;plains;1
388;108;181;242;land;false;plains;1
389;205;244;208;land;false;plains;1
390;236;216;52;land;false;plains;1
391;240;194;155;land;false;plains;1
392;197;188;195;land;false;plains;1
393;228;245;131;land;false;plains;1
394;82;245;192;land;false;plains;1
395;119;242;221;land;false;plains;1
396;161;157;227;land;false;plains;1
397;160;199;182;land;false;plains;1
398;108;244;227;land;false;plains;1
399;127;215;216;land;false;plains;1
400;107;206;253;land;false;plains;1
401;253;109;216;land;false;plains;1
402;245;182;196;land;false;plains;1
403;210;253;108;land;false;plains;1
404;203;179;127;land;false;plains;1
405;107;232;206;land;false;plains;1
406;223;88;244;land;false;plains;1
407;198;234;224;land;false;plains;1
408;242;58;211;land;false;plains;1
409;150;176;196;land;false;plains;1
410;205;227;146;land;false;plains;1
411;195;214;156;land;false;plains;1
412;236;116;188;land;false;plains;1
413;235;60;222;land;false;plains;1
414;97;223;217;land;false;plains;1
415;235;217;70;land;false;plains;1
416;208;247;188;land;false;plains;1
417;131;217;188;land;false;plains;1
418;116;227;245;land;false;plains;1
419;244;247;12;land;false;plains;1
420;127;218;169;land;false;plains;1
421;185;184;201;land;false;plains;1
422;244;90;235;land;false;plains;1
423;195;189;188;land;false;plains;1
424;202;165;184;land;false;plains;1
425;97;210;231;land;true;plains;1
426;163;193;207;land;false;plains;1
427;70;243;223;land;false;plains;1
428;201;200;108;land;false;plains;1
429;242;209;210;land;false;plains;1
430;244;176;140;land;false;plains;1
431;141;198;249;land;false;plains;1
432;250;151;143;land;false;plains;1
433;217;224;193;land;false;plains;1
434;99;245;243;land;false;plains;1
435;127;128;254;land;false;plains;1
436;251;87;205;land;false;plains;1
437;170;162;213;land;false;plains;1
438;177;124;252;land;false;plains;1
439;213;224;141;land;false;plains;1
440;216;104;204;land;false;plains;1
441;204;230;199;land;false;plains;1
442;106;205;226;land;false;plains;1
443;227;191;187;land;false;plains;1
444;196;239;182;land;true;plains;1
445;158;182;233;land;false;plains;1
446;242;129;193;land;false;plains;1
447;199;209;196;land;false;plains;1
448;145;229;230;land;true;plains;1
449;54;220;235;land;false;plains;1
450;155;177;194;land;false;plains;1
451;205;119;248;land;false;plains;1
452;247;179;92;land;false;plains;1
453;203;215;167;land;true;plains;1
454;180;126;205;land;false;plains;1
455;234;164;146;land;false;plains;1
456;215;146;194;land;false;plains;1
457;223;130;215;land;false;plains;1
458;172;207;159;land;false;plains;1
459;141;250;243;land;false;plains;1
460;172;134;208;land;false;plains;1
461;233;86;191;land;false;plains;1
462;239;241;103;land;false;plains;1
463;210;105;207;land;false;plains;1
464;231;136;197;land;false;plains;1
465;123;198;212;land;false;plains;1
466;157;253;145;land;false;plains;1
467;207;117;222;land;false;plains;1
468;77;253;238;land;false;plains;1
469;223;203;134;land;false;plains;1
470;92;250;251;land;false;plains;1
471;207;247;212;land;false;plains;1
472;209;207;155;land;false;plains;1
473;176;173;175;land;false;plains;1
474;141;227;169;land;false;plains;1
475;233;237;249;land;false;plains;1
476;178;217;120;land;false;plains;1
477;159;154;242;land;false;plains;1
478;198;162;170;land;false;plains;1
479;161;249;157;land;false;plains;1
480;158;140;246;land;false;plains;1
481;253;242;194;land;false;plains;1
482;205;163;135;land;false;plains;1
483;239;246;180;land;false;plains;1
484;133;196;189;land;false;plains;1
485;175;226;236;land;false;plains;1
486;219;119;221;land;false;plains;1
487;185;220;157;land;false;plains;1
488;181;222;172;land;false;plains;1
489;211;76;226;land;false;plains;1
490;21;239;252;land;false;plains;1
491;191;166;215;land;false;plains;1
492;242;208;194;land;false;plains;1
493;237;194;150;land;true;plains;1
494;246;120;241;land;false;plains;1
495;230;132;167;land;false;plains;1
496;206;61;244;land;false;plains;1
497;226;162;210;land;false;plains;1
498;236;239;160;land;false;plains;1
499;120;189;243;land;false;plains;1
500;226;159;131;land;false;plains;1
501;188;184;152;land;false;plains;1
502;235;249;185;land;false;plains;1
503;136;219;154;land;false;plains;1
504;241;222;133;land;false;plains;1
505;226;170;230;land;false;plains;1
506;117;193;221;land;false;plains;1
507;252;185;87;land;true;plains;1
508;114;244;170;land;false;plains;1
509;226;239;225;land;false;plains;1
510;63;230;232;land;false;plains;1
511;156;191;250;land;false;plains;1
512;174;173;252;land;false;plains;1
513;172;161;185;land;false;plains;1
514;198;252;170;land;false;plains;1
515;100;189;234;land;false;plains;1
516;213;249;244;land;false;plains;1
517;41;214;252;land;false;plains;1
518;246;69;240;land;false;plains;1
519;226;184;128;land;false;plains;1
520;200;229;217;land;false;plains;1
521;198;218;148;land;false;plains;1
522;208;111;212;land;false;plains;1
523;160;171;231;land;false;plains;1
524;122;180;224;land;false;plains;1
525;214;164;212;land;false;plains;1
526;209;241;71;land;false;plains;1
527;153;183;182;land;false;plains;1
528;199;165;216;land;false;plains;1
529;129;211;245;land;false;plains;1
530;138;247;204;land;false;plains;1
531;224;234;237;land;false;plains;1
532;217;110;174;land;false;plains;1
533;240;135;152;land;false;plains;1
534;152;217;208;land;false;plains;1
535;126;200;189;land;false;plains;1
536;221;227;90;land;false;plains;1
537;191;128;236;land;false;plains;1
538;154;149;227;land;false;plains;1
539;249;66;219;land;false;plains;1
540;246;238;225;land;false;plains;1
541;166;106;239;land;false;plains;1
542;81;172;252;land;false;plains;1
543;197;223;111;land;false;plains;1
544;252;152;196;land;false;plains;1
545;152;249;111;land;false;plains;1
546;248;237;146;land;false;plains;1
547;213;212;163;land;false;plains;1
548;67;211;251;land;false;plains;1
549;161;247;223;land;false;plains;1
550;199;230;250;land;false;plains;1
551;100;227;184;land;false;plains;1
552;146;226;193;land;false;plains;1
553;237;194;198;land;false;plains;1
554;124;198;235;land;false;plains;1
555;151;248;116;land;false;plains;1
556;139;148;253;land;false;plains;1
557;215;96;204;land;false;plains;1
558;54;246;252;land;false;plains;1
559;107;217;189;land;false;plains;1
560;233;241;41;land;false;plains;1
561;203;94;232;land;false;plains;1
562;232;187;245;land;false;plains;1
563;130;130;242;land;false;plains;1
564;195;212;194;land;false;plains;1
565;232;173;182;land;false;plains;1
566;227;158;165;land;false;plains;1
567;243;221;114;land;false;plains;1
568;224;238;160;land;false;plains;1
569;246;243;150;land;false;plains;1
570;233;222;149;land;false;plains;1
571;229;217;186;land;false;plains;1
572;234;248;46;land;false;plains;1
573;214;170;196;land;false;plains;1
574;248;138;224;land;true;plains;1
575;216;69;228;land;false;plains;1
576;245;253;104;land;false;plains;1
577;172;200;187;land;false;plains;1
578;242;230;69;land;false;plains;1
579;233;178;158;land;false;plains;1
580;216;144;153;land;false;plains;1
581;150;118;245;land;false;plains;1
582;249;223;139;land;true;plains;1
583;162;168;176;land;false;plains;1
584;166;174;174;land;true;plains;1
585;227;87;253;land;false;plains;1
586;104;240;179;land;false;plains;1
587;82;230;194;land;false;plains;1
588;201;208;155;land;false;plains;1
589;136;151;235;land;false;plains;1
590;204;163;248;land;false;plains;1
591;84;235;186;land;false;plains;1
592;235;180;190;land;false;plains;1
593;200;129;174;land;false;plains;1
594;87;173;254;land;false;plains;1
595;170;233;192;land;false;plains;1
596;237;198;89;land;false;plains;1
597;191;209;186;land;false;plains;1
598;178;209;182;land;false;plains;1
599;232;188;197;land;false;plains;1
600;246;178;186;land;false;plains;1
601;98;240;232;land;false;plains;1
602;138;171;214;land;false;plains;1
603;232;205;132;land;true;plains;1
604;216;232;105;land;false;plains;1
605;247;218;49;land;false;plains;1
606;231;78;203;land;false;plains;1
607;215;190;150;land;false;plains;1
608;145;241;209;land;false;plains;1
609;244;146;159;land;false;plains;1
610;188;243;201;land;false;plains;1
611;188;249;153;land;false;plains;1
612;176;249;229;land;false;plains;1
613;217;202;237;land;false;plains;1
614;219;201;161;land;false;plains;1
615;229;231;242;land;false;plains;1
616;197;182;148;land;false;plains;1
617;253;128;188;land;false;plains;1
618;216;241;223;land;false;plains;1
619;208;230;77;land;false;plains;1
620;217;254;180;land;false;plains;1
621;237;66;238;land;false;plains;1
622;232;246;194;land;false;plains;1
623;222;220;89;land;false;plains;1
624;218;99;189;land;false;plains;1
625;137;241;148;land;false;plains;1
626;218;245;155;land;false;plains;1
627;237;124;243;land;false;plains;1
628;245;116;250;land;true;plains;1
629;93;245;198;land;false;plains;1
630;65;205;253;land;false;plains;1
631;242;214;117;land;true;plains;1
632;184;145;199;land;false;plains;1
633;200;207;195;land;false;plains;1
634;249;84;197;land;false;plains;1
635;199;103;250;land;false;plains;1
636;219;104;189;land;false;plains;1
637;183;200;139;land;false;plains;1
638;215;226;177;land;false;plains;1
639;245;249;245;land;false;plains;1
640;121;233;247;land;false;plains;1
641;209;240;192;land;false;plains;1
642;223;187;141;land;false;plains;1
643;138;235;234;land;false;plains;1
644;116;251;206;land;false;plains;1
645;153;206;251;land;false;plains;1
646;94;187;243;land;false;plains;1
647;98;175;250;land;false;plains;1
648;155;166;202;land;false;plains;1
649;202;213;123;land;false;plains;1
650;198;224;86;land;false;plains;1
651;131;252;227;land;false;plains;1
652;240;94;230;land;false;plains;1
653;159;250;112;land;false;plains;1
654;217;176;237;land;false;plains;1
655;224;88;229;land;false;plains;1
656;206;168;137;land;false;plains;1
657;168;183;195;land;false;plains;1
658;201;241;191;land;false;plains;1
659;240;234;87;land;false;plains;1
660;196;216;206;land;false;plains;1
661;249;239;135;land;false;plains;1
662;163;176;211;land;false;plains;1
663;230;75;235;land;false;plains;1
664;206;222;234;land;false;plains;1
665;190;173;164;land;false;plains;1
666;232;182;94;land;false;plains;1
667;187;196;228;land;false;plains;1
668;240;105;179;land;false;plains;1
669;195;241;242;land;false;plains;1
670;239;179;231;land;false;plains;1
671;187;104;251;land;false;plains;1
672;218;122;220;land;false;plains;1
673;192;203;187;land;false;plains;1
674;244;103;220;land;false;plains;1
675;105;232;248;land;false;plains;1
676;242;169;235;land;false;plains;1
677;242;223;49;land;false;plains;1
678;240;206;225;land;false;plains;1
679;193;221;251;land;false;plains;1
680;220;101;207;land;false;plains;1
681;211;185;198;land;false;plains;1
682;205;116;220;land;false;plains;1
683;52;244;235;land;false;plains;1
684;232;198;177;land;false;plains;1
685;230;242;139;land;false;plains;1
686;185;214;242;land;false;plains;1
687;124;232;222;land;false;plains;1
688;245;135;241;land;false;plains;1
689;123;250;128;land;false;plains;1
690;230;250;218;land;false;plains;1
691;242;142;145;land;false;plains;1
692;167;122;233;land;false;plains;1
693;162;125;216;land;false;plains;1
694;223;120;186;land;false;plains;1
695;245;132;204;land;true;plains;1
696;199;236;146;land;false;plains;1
697;230;242;199;land;false;plains;1
698;202;211;207;land;false;plains;1
699;252;237;87;land;false;plains;1
700;241;117;229;land;false;plains;1
701;63;220;220;land;false;plains;1
702;247;86;209;land;false;plains;1
703;32;231;240;land;false;plains;1
704;164;235;236;land;false;plains;1
705;254;143;157;land;true;plains;1
706;227;210;212;land;false;plains;1
707;234;230;77;land;false;plains;1
708;156;197;157;land;false;plains;1
709;143;229;190;land;false;plains;1
710;90;182;252;land;false;plains;1
711;123;157;224;land;false;plains;1
712;121;243;237;land;false;plains;1
713;129;166;217;land;false;plains;1
714;249;253;103;land;false;plains;1
715;197;183;202;land;false;plains;1
716;75;202;227;land;false;plains;1
717;176;79;251;land;false;plains;1
718;48;246;240;land;false;plains;1
719;209;217;143;land;false;plains;1
720;254;82;247;land;false;plains;1
721;174;139;242;land;false;plains;1
722;223;145;203;land;false;plains;1
723;144;244;205;land;false;plains;1
724;134;206;172;land;false;plains;1
725;193;139;193;land;false;plains;1
726;216;211;216;land;false;plains;1
727;254;170;204;land;false;plains;1
728;196;221;146;land;true;plains;1
729;68;212;234;land;false;plains;1
730;195;219;104;land;false;plains;1
731;202;196;230;land;false;plains;1
732;223;154;248;land;false;plains;1
733;183;215;217;land;false;plains;1
734;142;164;243;land;false;plains;1
735;191;196;213;land;false;plains;1
736;106;226;190;land;true;plains;1
737;181;145;214;land;false;plains;1
738;218;183;249;land;false;plains;1
739;207;181;154;land;false;plains;1
740;215;188;125;land;false;plains;1
741;195;175;238;land;false;plains;1
742;230;190;121;land;false;plains;1
743;208;122;185;land;true;plains;1
744;174;203;231;land;false;plains;1
745;189;229;180;land;false;plains;1
746;251;88;230;land;false;plains;1
747;159;176;208;land;false;plains;1
748;209;99;195;land;false;plains;1
749;205;205;132;land;true;plains;1
750;175;205;123;land;false;plains;1
751;240;119;200;land;false;plains;1
752;244;166;110;land;false;plains;1
753;245;118;219;land;false;plains;1
754;120;149;234;land;false;plains;1
755;171;186;160;land;false;plains;1
756;182;236;203;land;false;plains;1
757;153;220;237;land;false;plains;1
758;118;148;240;land;false;plains;1
759;203;229;184;land;true;plains;1
760;179;214;119;land;false;plains;1
761;252;235;216;land;false;plains;1
762;221;242;148;land;false;plains;1
763;204;176;181;land;false;plains;1
764;235;166;224;land;true;plains;1
765;201;129;245;land;false;plains;1
766;241;226;214;land;false;plains;1
767;248;99;199;land;true;plains;1
768;180;201;220;land;false;plains;1
769;71;248;248;land;false;plains;1
770;224;132;251;land;false;plains;1
771;167;217;216;land;false;plains;1
772;58;226;251;land;false;plains;1
773;211;244;194;land;false;plains;1
774;228;119;157;land;true;plains;1
775;196;136;182;land;false;plains;1
776;172;231;161;land;false;plains;1
777;163;173;221;land;false;plains;1
778;175;171;205;land;false;plains;1
779;201;203;224;land;true;plains;1
780;254;98;158;land;true;plains;1
781;238;207;243;land;false;plains;1
782;245;43;251;land;false;plains;1
783;182;152;170;land;false;plains;1
784;142;229;198;land;false;plains;1
785;252;160;187;land;false;plains;1
786;231;134;189;land;false;plains;1
787;203;170;246;land;false;plains;1
788;179;248;114;land;false;plains;1
789;149;116;241;land;false;plains;1
790;228;235;245;land;false;plains;1
791;152;195;159;land;false;plains;1
792;228;192;143;land;false;plains;1
793;254;158;230;land;false;plains;1
794;71;207;250;land;false;plains;1
795;195;248;222;land;false;plains;1
796;205;203;148;land;false;plains;1
797;89;233;208;land;false;plains;1
798;69;215;235;land;false;plains;1
799;246;112;162;land;false;plains;1
800;147;184;185;land;false;plains;1
801;239;121;220;land;false;plains;1
802;236;124;154;land;true;plains;1
803;138;217;189;land;false;plains;1
804;177;188;226;land;false;plains;1
805;143;128;233;land;false;plains;1
806;202;232;152;land;false;plains;1
807;224;120;164;land;false;plains;1
808;197;233;144;land;false;plains;1
809;108;251;236;land;false;plains;1
810;252;221;191;land;false;plains;1
811;142;175;188;land;false;plains;1
812;229;190;221;land;false;plains;1
813;254;223;219;land;false;plains;1
814;238;230;80;land;false;plains;1
815;175;252;119;land;true;plains;1
816;245;137;254;land;false;plains;1
817;237;166;114;land;false;plains;1
818;106;191;223;land;false;plains;1
819;249;248;238;land;false;plains;1
820;202;232;215;land;false;plains;1
821;254;76;239;land;false;plains;1
822;147;171;254;land;false;plains;1
